latitude,longitude,elevation,time
45.649737,13.802161,157.7,2025-04-11 13:13:51+00:00
45.649755,13.802128,157.9,2025-04-11 13:13:52+00:00
45.649761,13.802113,158.0,2025-04-11 13:13:53+00:00
45.649763,13.802106,158.0,2025-04-11 13:13:54+00:00
45.649772,13.802076,158.2,2025-04-11 13:13:55+00:00
45.649783,13.802052,158.3,2025-04-11 13:13:56+00:00
45.649794,13.802045,158.4,2025-04-11 13:13:57+00:00
45.649809,13.802008,158.6,2025-04-11 13:13:58+00:00
45.649813,13.801994,158.7,2025-04-11 13:13:59+00:00
45.649836,13.801968,158.9,2025-04-11 13:14:00+00:00
45.649835,13.801943,159.0,2025-04-11 13:14:01+00:00
45.649836,13.801927,159.1,2025-04-11 13:14:02+00:00
45.649837,13.80191,159.2,2025-04-11 13:14:03+00:00
45.649829,13.801866,159.4,2025-04-11 13:14:04+00:00
45.649824,13.80185,159.4,2025-04-11 13:14:05+00:00
45.649813,13.801806,159.6,2025-04-11 13:14:06+00:00
45.649799,13.801776,159.8,2025-04-11 13:14:07+00:00
45.649793,13.801758,159.9,2025-04-11 13:14:08+00:00
45.649762,13.801735,160.0,2025-04-11 13:14:09+00:00
45.649749,13.801727,160.0,2025-04-11 13:14:10+00:00
45.649733,13.801736,160.0,2025-04-11 13:14:11+00:00
45.649725,13.801744,160.1,2025-04-11 13:14:12+00:00
45.649716,13.801753,160.1,2025-04-11 13:14:13+00:00
45.649696,13.801786,160.1,2025-04-11 13:14:14+00:00
45.649684,13.8018,160.2,2025-04-11 13:14:15+00:00
45.649678,13.801813,160.2,2025-04-11 13:14:16+00:00
45.649662,13.801825,160.2,2025-04-11 13:14:17+00:00
45.649637,13.801865,160.3,2025-04-11 13:14:18+00:00
45.649627,13.801877,160.3,2025-04-11 13:14:19+00:00
45.649603,13.801917,160.4,2025-04-11 13:14:20+00:00
45.649585,13.801947,160.5,2025-04-11 13:14:21+00:00
45.649574,13.801963,160.5,2025-04-11 13:14:22+00:00
45.649545,13.80198,160.6,2025-04-11 13:14:23+00:00
45.649532,13.801995,160.6,2025-04-11 13:14:24+00:00
45.649503,13.802001,160.7,2025-04-11 13:14:25+00:00
45.649462,13.80204,160.8,2025-04-11 13:14:26+00:00
45.649435,13.802059,160.9,2025-04-11 13:14:27+00:00
45.649407,13.802115,161.1,2025-04-11 13:14:28+00:00
45.649375,13.802147,161.2,2025-04-11 13:14:29+00:00
45.649362,13.802158,161.3,2025-04-11 13:14:30+00:00
45.649339,13.8022,161.4,2025-04-11 13:14:31+00:00
45.649287,13.802255,161.7,2025-04-11 13:14:32+00:00
45.649213,13.80231,162.0,2025-04-11 13:14:33+00:00
45.649143,13.802361,162.4,2025-04-11 13:14:34+00:00
45.649086,13.802406,162.8,2025-04-11 13:14:35+00:00
45.649033,13.802463,163.2,2025-04-11 13:14:36+00:00
45.648985,13.802544,163.6,2025-04-11 13:14:37+00:00
45.648951,13.802657,164.1,2025-04-11 13:14:38+00:00
45.648929,13.802754,164.5,2025-04-11 13:14:39+00:00
45.648898,13.802839,164.9,2025-04-11 13:14:40+00:00
45.648874,13.802906,165.2,2025-04-11 13:14:41+00:00
45.648838,13.802916,165.3,2025-04-11 13:14:42+00:00
45.648828,13.802988,165.6,2025-04-11 13:14:43+00:00
45.648804,13.803043,165.9,2025-04-11 13:14:44+00:00
45.64875,13.803091,166.3,2025-04-11 13:14:45+00:00
45.648715,13.803146,166.6,2025-04-11 13:14:46+00:00
45.648685,13.803199,166.8,2025-04-11 13:14:47+00:00
45.648648,13.803237,167.1,2025-04-11 13:14:48+00:00
45.64862,13.803277,167.3,2025-04-11 13:14:49+00:00
45.648602,13.803351,167.6,2025-04-11 13:14:50+00:00
45.648601,13.803399,167.8,2025-04-11 13:14:51+00:00
45.648598,13.803445,168.0,2025-04-11 13:14:52+00:00
45.648576,13.803493,168.2,2025-04-11 13:14:53+00:00
45.648564,13.803598,168.6,2025-04-11 13:14:54+00:00
45.648551,13.80366,168.8,2025-04-11 13:14:55+00:00
45.648542,13.803703,168.9,2025-04-11 13:14:56+00:00
45.648538,13.803761,169.1,2025-04-11 13:14:57+00:00
45.64854,13.803834,169.4,2025-04-11 13:14:58+00:00
45.648517,13.803921,169.7,2025-04-11 13:14:59+00:00
45.648523,13.80402,170.0,2025-04-11 13:15:00+00:00
45.648513,13.80409,170.2,2025-04-11 13:15:01+00:00
45.648491,13.804172,170.5,2025-04-11 13:15:02+00:00
45.648475,13.804258,170.8,2025-04-11 13:15:03+00:00
45.648452,13.804356,171.1,2025-04-11 13:15:04+00:00
45.648438,13.804459,171.5,2025-04-11 13:15:05+00:00
45.648406,13.804548,171.8,2025-04-11 13:15:06+00:00
45.648392,13.804626,172.1,2025-04-11 13:15:07+00:00
45.648377,13.804681,172.3,2025-04-11 13:15:08+00:00
45.648358,13.80474,172.5,2025-04-11 13:15:09+00:00
45.648321,13.804782,172.7,2025-04-11 13:15:10+00:00
45.648276,13.804846,173.0,2025-04-11 13:15:11+00:00
45.648237,13.804931,173.4,2025-04-11 13:15:12+00:00
45.648209,13.805012,173.7,2025-04-11 13:15:13+00:00
45.648164,13.805093,174.0,2025-04-11 13:15:14+00:00
45.648112,13.805155,174.3,2025-04-11 13:15:15+00:00
45.648063,13.805216,174.7,2025-04-11 13:15:16+00:00
45.648018,13.805285,175.0,2025-04-11 13:15:17+00:00
45.647966,13.805342,175.4,2025-04-11 13:15:18+00:00
45.647926,13.805397,175.8,2025-04-11 13:15:19+00:00
45.6479,13.805459,176.0,2025-04-11 13:15:20+00:00
45.647867,13.805504,176.3,2025-04-11 13:15:21+00:00
45.647842,13.805545,176.5,2025-04-11 13:15:22+00:00
45.647833,13.805563,176.6,2025-04-11 13:15:23+00:00
45.647813,13.805602,176.8,2025-04-11 13:15:24+00:00
45.64779,13.805635,177.0,2025-04-11 13:15:25+00:00
45.647773,13.805669,177.1,2025-04-11 13:15:26+00:00
45.647766,13.80568,177.2,2025-04-11 13:15:27+00:00
45.647754,13.805721,177.3,2025-04-11 13:15:28+00:00
45.647734,13.805781,177.6,2025-04-11 13:15:29+00:00
45.647707,13.805835,177.8,2025-04-11 13:15:30+00:00
45.647688,13.805874,178.0,2025-04-11 13:15:31+00:00
45.647669,13.805925,178.2,2025-04-11 13:15:32+00:00
45.647651,13.805984,178.4,2025-04-11 13:15:33+00:00
45.647633,13.80604,178.6,2025-04-11 13:15:34+00:00
45.64763,13.806101,178.8,2025-04-11 13:15:35+00:00
45.647619,13.806147,178.9,2025-04-11 13:15:36+00:00
45.647602,13.80618,179.1,2025-04-11 13:15:37+00:00
45.647576,13.806214,179.2,2025-04-11 13:15:38+00:00
45.647554,13.806259,179.4,2025-04-11 13:15:39+00:00
45.647545,13.806278,179.5,2025-04-11 13:15:40+00:00
45.647519,13.806334,179.7,2025-04-11 13:15:41+00:00
45.647517,13.806382,179.9,2025-04-11 13:15:42+00:00
45.64751,13.806428,180.0,2025-04-11 13:15:43+00:00
45.647506,13.806442,180.1,2025-04-11 13:15:44+00:00
45.647483,13.806477,180.2,2025-04-11 13:15:45+00:00
45.647459,13.806531,180.5,2025-04-11 13:15:46+00:00
45.647439,13.806591,180.7,2025-04-11 13:15:47+00:00
45.647432,13.806647,180.9,2025-04-11 13:15:48+00:00
45.647418,13.806704,181.1,2025-04-11 13:15:49+00:00
45.647405,13.806768,181.3,2025-04-11 13:15:50+00:00
45.647401,13.806829,181.5,2025-04-11 13:15:51+00:00
45.647383,13.806885,181.7,2025-04-11 13:15:52+00:00
45.647365,13.806915,181.9,2025-04-11 13:15:53+00:00
45.647342,13.806951,182.0,2025-04-11 13:15:54+00:00
45.647334,13.806999,182.2,2025-04-11 13:15:55+00:00
45.647326,13.807063,182.4,2025-04-11 13:15:56+00:00
45.64732,13.807122,182.6,2025-04-11 13:15:57+00:00
45.647315,13.807177,182.8,2025-04-11 13:15:58+00:00
45.647303,13.807236,183.0,2025-04-11 13:15:59+00:00
45.64728,13.807293,183.2,2025-04-11 13:16:00+00:00
45.64726,13.807349,183.4,2025-04-11 13:16:01+00:00
45.647244,13.807386,183.5,2025-04-11 13:16:02+00:00
45.647234,13.807431,183.7,2025-04-11 13:16:03+00:00
45.647233,13.807446,183.7,2025-04-11 13:16:04+00:00
45.647237,13.80746,183.8,2025-04-11 13:16:05+00:00
45.64725,13.80749,183.9,2025-04-11 13:16:06+00:00
45.647251,13.807518,184.0,2025-04-11 13:16:07+00:00
45.647251,13.807529,184.0,2025-04-11 13:16:08+00:00
45.647252,13.807539,184.0,2025-04-11 13:16:09+00:00
45.647252,13.80755,184.1,2025-04-11 13:16:10+00:00
45.647252,13.807561,184.1,2025-04-11 13:16:11+00:00
45.647252,13.807572,184.1,2025-04-11 13:16:12+00:00
45.647245,13.807616,184.3,2025-04-11 13:16:13+00:00
45.647237,13.807656,184.4,2025-04-11 13:16:19+00:00
45.647228,13.807695,184.6,2025-04-11 13:16:20+00:00
45.647219,13.807734,184.7,2025-04-11 13:16:21+00:00
45.647205,13.807775,184.9,2025-04-11 13:16:22+00:00
45.647199,13.807791,185.0,2025-04-11 13:16:23+00:00
45.647176,13.807812,185.1,2025-04-11 13:16:24+00:00
45.647182,13.807831,185.2,2025-04-11 13:16:25+00:00
45.647177,13.807853,185.3,2025-04-11 13:16:26+00:00
45.647169,13.807862,185.3,2025-04-11 13:16:27+00:00
45.647171,13.80786,185.3,2025-04-11 13:16:28+00:00
45.647169,13.807858,185.3,2025-04-11 13:16:29+00:00
45.64717,13.807863,185.4,2025-04-11 13:16:30+00:00
45.64717,13.807866,185.4,2025-04-11 13:16:31+00:00
45.647162,13.807883,185.4,2025-04-11 13:16:32+00:00
45.647158,13.807889,185.5,2025-04-11 13:16:33+00:00
45.647152,13.807908,185.6,2025-04-11 13:16:34+00:00
45.647139,13.80793,185.7,2025-04-11 13:16:35+00:00
45.647121,13.807964,185.8,2025-04-11 13:16:36+00:00
45.647088,13.808028,186.1,2025-04-11 13:16:37+00:00
45.647071,13.808091,186.3,2025-04-11 13:16:38+00:00
45.647052,13.808164,186.6,2025-04-11 13:16:39+00:00
45.64703,13.808247,186.9,2025-04-11 13:16:40+00:00
45.647026,13.808341,187.2,2025-04-11 13:16:41+00:00
45.647023,13.808442,187.6,2025-04-11 13:16:42+00:00
45.647024,13.808544,188.0,2025-04-11 13:16:43+00:00
45.647029,13.808603,188.2,2025-04-11 13:16:44+00:00
45.646981,13.808628,188.5,2025-04-11 13:16:45+00:00
45.64697,13.808723,188.8,2025-04-11 13:16:46+00:00
45.646946,13.808817,189.2,2025-04-11 13:16:47+00:00
45.646914,13.808889,189.5,2025-04-11 13:16:48+00:00
45.646879,13.808946,189.8,2025-04-11 13:16:49+00:00
45.64685,13.809001,190.1,2025-04-11 13:16:50+00:00
45.646816,13.80905,190.4,2025-04-11 13:16:51+00:00
45.646787,13.809093,190.6,2025-04-11 13:16:52+00:00
45.646735,13.809188,191.0,2025-04-11 13:16:53+00:00
45.646672,13.809229,191.4,2025-04-11 13:16:54+00:00
45.646649,13.809282,191.7,2025-04-11 13:16:55+00:00
45.64662,13.809336,191.9,2025-04-11 13:16:56+00:00
45.64661,13.80938,192.1,2025-04-11 13:16:57+00:00
45.646601,13.809434,192.3,2025-04-11 13:16:58+00:00
45.646596,13.809509,192.6,2025-04-11 13:16:59+00:00
45.646592,13.809569,192.8,2025-04-11 13:17:00+00:00
45.646598,13.809609,193.0,2025-04-11 13:17:01+00:00
45.646602,13.80965,193.1,2025-04-11 13:17:02+00:00
45.646603,13.809702,193.3,2025-04-11 13:17:03+00:00
45.64661,13.809727,193.4,2025-04-11 13:17:04+00:00
45.646599,13.809775,193.6,2025-04-11 13:17:05+00:00
45.646591,13.80982,193.7,2025-04-11 13:17:06+00:00
45.646581,13.809904,194.0,2025-04-11 13:17:07+00:00
45.64661,13.809971,194.3,2025-04-11 13:17:08+00:00
45.646597,13.810016,194.4,2025-04-11 13:17:09+00:00
45.646591,13.81009,194.7,2025-04-11 13:17:10+00:00
45.646605,13.810163,194.9,2025-04-11 13:17:11+00:00
45.646616,13.810218,195.1,2025-04-11 13:17:12+00:00
45.646593,13.810275,195.3,2025-04-11 13:17:13+00:00
45.646588,13.810324,195.4,2025-04-11 13:17:14+00:00
45.646588,13.810339,195.5,2025-04-11 13:17:15+00:00
45.64659,13.810387,195.6,2025-04-11 13:17:16+00:00
45.646594,13.810407,195.7,2025-04-11 13:17:17+00:00
45.646593,13.810436,195.8,2025-04-11 13:17:18+00:00
45.646592,13.810478,195.9,2025-04-11 13:17:19+00:00
45.64659,13.81049,196.0,2025-04-11 13:17:20+00:00
45.646587,13.810509,196.0,2025-04-11 13:17:21+00:00
45.646585,13.810528,196.1,2025-04-11 13:17:22+00:00
45.646571,13.810563,196.3,2025-04-11 13:17:23+00:00
45.646569,13.810575,196.3,2025-04-11 13:17:24+00:00
45.646566,13.810614,196.5,2025-04-11 13:17:25+00:00
45.646565,13.810628,196.5,2025-04-11 13:17:26+00:00
45.64657,13.810659,196.6,2025-04-11 13:17:27+00:00
45.646565,13.810676,196.7,2025-04-11 13:17:28+00:00
45.646552,13.810703,196.8,2025-04-11 13:17:29+00:00
45.646555,13.810714,196.9,2025-04-11 13:17:30+00:00
45.646561,13.810726,196.9,2025-04-11 13:17:31+00:00
45.646572,13.810754,197.1,2025-04-11 13:17:32+00:00
45.646576,13.81078,197.2,2025-04-11 13:17:33+00:00
45.646578,13.810793,197.2,2025-04-11 13:17:34+00:00
45.646581,13.810807,197.3,2025-04-11 13:17:35+00:00
45.646583,13.81082,197.3,2025-04-11 13:17:36+00:00
45.646586,13.810834,197.4,2025-04-11 13:17:37+00:00
45.646587,13.810836,197.4,2025-04-11 13:17:38+00:00
45.646586,13.81086,197.5,2025-04-11 13:17:39+00:00
45.646583,13.810878,197.6,2025-04-11 13:17:40+00:00
45.646583,13.810872,197.6,2025-04-11 13:17:41+00:00
45.64659,13.810874,197.6,2025-04-11 13:17:42+00:00
45.646595,13.810878,197.7,2025-04-11 13:17:43+00:00
45.646595,13.810878,197.7,2025-04-11 13:17:44+00:00
45.646595,13.810878,197.7,2025-04-11 13:17:45+00:00
45.646603,13.810903,197.8,2025-04-11 13:17:46+00:00
45.6466,13.810908,197.8,2025-04-11 13:17:47+00:00
45.6466,13.810916,197.8,2025-04-11 13:17:48+00:00
45.646606,13.810953,197.9,2025-04-11 13:17:49+00:00
45.646597,13.810975,198.0,2025-04-11 13:17:52+00:00
45.646588,13.810996,198.1,2025-04-11 13:17:53+00:00
45.646579,13.811018,198.2,2025-04-11 13:17:54+00:00
45.646553,13.811064,198.4,2025-04-11 13:17:55+00:00
45.646545,13.81112,198.7,2025-04-11 13:17:56+00:00
45.646548,13.811143,198.7,2025-04-11 13:17:57+00:00
45.646534,13.811183,198.9,2025-04-11 13:17:58+00:00
45.64652,13.81122,199.1,2025-04-11 13:17:59+00:00
45.646519,13.811232,199.1,2025-04-11 13:18:00+00:00
45.646513,13.811292,199.3,2025-04-11 13:18:01+00:00
45.646509,13.811319,199.5,2025-04-11 13:18:02+00:00
45.646495,13.811369,199.7,2025-04-11 13:18:03+00:00
45.646471,13.81144,200.0,2025-04-11 13:18:04+00:00
45.646448,13.811524,200.3,2025-04-11 13:18:05+00:00
45.646414,13.811592,200.6,2025-04-11 13:18:06+00:00
45.646384,13.811684,201.0,2025-04-11 13:18:07+00:00
45.646358,13.811762,201.3,2025-04-11 13:18:08+00:00
45.646331,13.81183,201.5,2025-04-11 13:18:09+00:00
45.646288,13.8119,201.9,2025-04-11 13:18:10+00:00
45.646254,13.811953,202.2,2025-04-11 13:18:11+00:00
45.646226,13.812033,202.5,2025-04-11 13:18:12+00:00
45.646202,13.812106,202.8,2025-04-11 13:18:13+00:00
45.646166,13.812169,203.2,2025-04-11 13:18:14+00:00
45.646131,13.812244,203.5,2025-04-11 13:18:15+00:00
45.646095,13.812344,203.9,2025-04-11 13:18:16+00:00
45.64607,13.812438,204.3,2025-04-11 13:18:17+00:00
45.646028,13.812535,204.8,2025-04-11 13:18:18+00:00
45.645986,13.812593,205.1,2025-04-11 13:18:19+00:00
45.645948,13.81264,205.4,2025-04-11 13:18:20+00:00
45.645913,13.812686,205.7,2025-04-11 13:18:21+00:00
45.645878,13.812757,206.1,2025-04-11 13:18:22+00:00
45.645837,13.812821,206.4,2025-04-11 13:18:23+00:00
45.645792,13.812887,206.8,2025-04-11 13:18:24+00:00
45.645746,13.812928,207.1,2025-04-11 13:18:25+00:00
45.64569,13.812995,207.5,2025-04-11 13:18:26+00:00
45.645656,13.81306,207.8,2025-04-11 13:18:27+00:00
45.645608,13.813117,208.1,2025-04-11 13:18:28+00:00
45.645569,13.813203,208.5,2025-04-11 13:18:29+00:00
45.645521,13.813279,208.9,2025-04-11 13:18:30+00:00
45.645474,13.813353,209.2,2025-04-11 13:18:31+00:00
45.645411,13.813406,209.6,2025-04-11 13:18:32+00:00
45.645361,13.813483,210.0,2025-04-11 13:18:33+00:00
45.645317,13.81354,210.3,2025-04-11 13:18:34+00:00
45.645273,13.813587,210.6,2025-04-11 13:18:35+00:00
45.645238,13.813635,210.9,2025-04-11 13:18:36+00:00
45.645195,13.813691,211.2,2025-04-11 13:18:37+00:00
45.645149,13.813751,211.5,2025-04-11 13:18:38+00:00
45.645107,13.813825,211.9,2025-04-11 13:18:39+00:00
45.645047,13.813878,212.3,2025-04-11 13:18:40+00:00
45.644997,13.813934,212.6,2025-04-11 13:18:41+00:00
45.644956,13.814006,212.9,2025-04-11 13:18:42+00:00
45.644911,13.814076,213.3,2025-04-11 13:18:43+00:00
45.644861,13.814153,213.6,2025-04-11 13:18:44+00:00
45.644817,13.81421,214.0,2025-04-11 13:18:45+00:00
45.644785,13.814283,214.3,2025-04-11 13:18:46+00:00
45.64475,13.814366,214.6,2025-04-11 13:18:47+00:00
45.644717,13.814429,214.9,2025-04-11 13:18:48+00:00
45.644682,13.814485,215.1,2025-04-11 13:18:49+00:00
45.644658,13.814545,215.3,2025-04-11 13:18:50+00:00
45.644607,13.814604,216.2,2025-04-11 13:18:51+00:00
45.644593,13.814646,216.3,2025-04-11 13:18:52+00:00
45.644595,13.814658,216.3,2025-04-11 13:18:53+00:00
45.644573,13.814682,216.4,2025-04-11 13:18:54+00:00
45.644561,13.814693,216.4,2025-04-11 13:18:55+00:00
45.644531,13.814733,216.6,2025-04-11 13:18:56+00:00
45.644523,13.814778,216.5,2025-04-11 13:18:57+00:00
45.644522,13.814787,216.5,2025-04-11 13:18:58+00:00
45.644532,13.814808,216.5,2025-04-11 13:18:59+00:00
45.644534,13.814812,216.5,2025-04-11 13:19:00+00:00
45.644528,13.814821,216.5,2025-04-11 13:19:01+00:00
45.644528,13.814829,216.5,2025-04-11 13:19:02+00:00
45.64453,13.814859,216.4,2025-04-11 13:19:03+00:00
45.644531,13.814886,216.4,2025-04-11 13:19:04+00:00
45.644531,13.814914,216.4,2025-04-11 13:19:05+00:00
45.644531,13.814941,216.4,2025-04-11 13:19:06+00:00
45.644531,13.814969,216.4,2025-04-11 13:19:07+00:00
45.644532,13.814997,216.4,2025-04-11 13:19:08+00:00
45.644532,13.815024,216.4,2025-04-11 13:21:07+00:00
45.644532,13.815052,216.4,2025-04-11 13:21:08+00:00
45.64453,13.815102,216.3,2025-04-11 13:21:09+00:00
45.644528,13.81512,216.3,2025-04-11 13:21:10+00:00
45.644527,13.815176,216.3,2025-04-11 13:21:11+00:00
45.644522,13.815232,216.3,2025-04-11 13:21:12+00:00
45.644524,13.815298,216.3,2025-04-11 13:21:13+00:00
45.644531,13.815386,216.3,2025-04-11 13:21:14+00:00
45.644524,13.815471,216.4,2025-04-11 13:21:15+00:00
45.64451,13.815569,216.6,2025-04-11 13:21:16+00:00
45.644517,13.81567,216.8,2025-04-11 13:21:17+00:00
45.644518,13.815767,217.0,2025-04-11 13:21:18+00:00
45.644521,13.815861,217.2,2025-04-11 13:21:19+00:00
45.644525,13.815941,217.5,2025-04-11 13:21:20+00:00
45.644526,13.816026,217.7,2025-04-11 13:21:21+00:00
45.644519,13.816116,218.1,2025-04-11 13:21:22+00:00
45.644512,13.816206,218.5,2025-04-11 13:21:23+00:00
45.644511,13.816292,218.8,2025-04-11 13:21:24+00:00
45.644507,13.816373,219.2,2025-04-11 13:21:25+00:00
45.644505,13.816462,219.6,2025-04-11 13:21:26+00:00
45.644511,13.816549,219.8,2025-04-11 13:21:27+00:00
45.6445,13.816637,220.1,2025-04-11 13:21:28+00:00
45.644492,13.816588,220.3,2025-04-11 13:21:29+00:00
45.644472,13.816655,220.5,2025-04-11 13:21:30+00:00
45.644454,13.816689,220.7,2025-04-11 13:21:31+00:00
45.644439,13.816824,221.3,2025-04-11 13:21:32+00:00
45.644415,13.816909,221.7,2025-04-11 13:21:33+00:00
45.644378,13.816997,222.1,2025-04-11 13:21:34+00:00
45.644333,13.817077,222.6,2025-04-11 13:21:35+00:00
45.644293,13.81715,223.1,2025-04-11 13:21:36+00:00
45.644248,13.817217,223.6,2025-04-11 13:21:37+00:00
45.644204,13.817295,224.1,2025-04-11 13:21:38+00:00
45.644163,13.817376,224.6,2025-04-11 13:21:39+00:00
45.644127,13.817455,225.1,2025-04-11 13:21:40+00:00
45.644094,13.817524,225.5,2025-04-11 13:21:41+00:00
45.644047,13.817587,225.9,2025-04-11 13:21:42+00:00
45.644005,13.817636,226.2,2025-04-11 13:21:43+00:00
45.643964,13.817709,226.6,2025-04-11 13:21:44+00:00
45.643919,13.817785,227.0,2025-04-11 13:21:45+00:00
45.64389,13.817877,227.4,2025-04-11 13:21:46+00:00
45.643837,13.817941,227.6,2025-04-11 13:21:47+00:00
45.643802,13.818022,227.8,2025-04-11 13:21:48+00:00
45.643763,13.818106,227.9,2025-04-11 13:21:49+00:00
45.643714,13.818171,228.1,2025-04-11 13:21:50+00:00
45.643679,13.818236,228.2,2025-04-11 13:21:51+00:00
45.643648,13.818314,228.3,2025-04-11 13:21:52+00:00
45.64361,13.818395,228.4,2025-04-11 13:21:53+00:00
45.643567,13.818456,228.5,2025-04-11 13:21:54+00:00
45.643525,13.818528,228.6,2025-04-11 13:21:55+00:00
45.643497,13.818618,228.7,2025-04-11 13:21:56+00:00
45.64347,13.818703,228.8,2025-04-11 13:21:57+00:00
45.643436,13.818786,228.9,2025-04-11 13:21:58+00:00
45.643412,13.818878,229.0,2025-04-11 13:21:59+00:00
45.643384,13.818964,229.0,2025-04-11 13:22:00+00:00
45.643351,13.819043,229.1,2025-04-11 13:22:01+00:00
45.643323,13.819122,229.2,2025-04-11 13:22:02+00:00
45.643297,13.819201,229.2,2025-04-11 13:22:03+00:00
45.643266,13.819283,229.3,2025-04-11 13:22:04+00:00
45.643246,13.819365,229.3,2025-04-11 13:22:05+00:00
45.643215,13.81945,229.4,2025-04-11 13:22:06+00:00
45.64319,13.819539,229.4,2025-04-11 13:22:07+00:00
45.643165,13.819616,229.4,2025-04-11 13:22:08+00:00
45.643144,13.819706,229.5,2025-04-11 13:22:09+00:00
45.643116,13.819798,229.5,2025-04-11 13:22:10+00:00
45.643092,13.819883,229.6,2025-04-11 13:22:11+00:00
45.643062,13.819949,229.6,2025-04-11 13:22:12+00:00
45.643028,13.820027,229.7,2025-04-11 13:22:13+00:00
45.642996,13.8201,229.8,2025-04-11 13:22:14+00:00
45.642956,13.820185,229.8,2025-04-11 13:22:15+00:00
45.642922,13.82027,229.9,2025-04-11 13:22:16+00:00
45.642898,13.820354,230.0,2025-04-11 13:22:17+00:00
45.642867,13.820429,230.0,2025-04-11 13:22:18+00:00
45.642838,13.820512,230.1,2025-04-11 13:22:19+00:00
45.642808,13.820585,230.1,2025-04-11 13:22:20+00:00
45.642784,13.82064,230.2,2025-04-11 13:22:21+00:00
45.642749,13.820706,230.2,2025-04-11 13:22:22+00:00
45.642711,13.820793,230.3,2025-04-11 13:22:23+00:00
45.642679,13.820879,230.3,2025-04-11 13:22:24+00:00
45.642651,13.820966,230.4,2025-04-11 13:22:25+00:00
45.642626,13.82104,230.4,2025-04-11 13:22:26+00:00
45.642603,13.821111,230.4,2025-04-11 13:22:27+00:00
45.642579,13.821184,230.5,2025-04-11 13:22:28+00:00
45.64255,13.821243,230.5,2025-04-11 13:22:29+00:00
45.642511,13.821302,230.5,2025-04-11 13:22:30+00:00
45.642478,13.821379,230.5,2025-04-11 13:22:31+00:00
45.642461,13.821446,230.5,2025-04-11 13:22:32+00:00
45.642447,13.821531,230.5,2025-04-11 13:22:33+00:00
45.642422,13.821612,230.4,2025-04-11 13:22:34+00:00
45.642399,13.8217,230.4,2025-04-11 13:22:35+00:00
45.642385,13.821784,230.4,2025-04-11 13:22:36+00:00
45.642368,13.821871,230.4,2025-04-11 13:22:37+00:00
45.642348,13.821945,230.4,2025-04-11 13:22:38+00:00
45.642329,13.822038,230.4,2025-04-11 13:22:39+00:00
45.64231,13.822126,230.5,2025-04-11 13:22:40+00:00
45.642295,13.82221,230.6,2025-04-11 13:22:41+00:00
45.642291,13.82229,230.7,2025-04-11 13:22:42+00:00
45.642272,13.822376,230.8,2025-04-11 13:22:43+00:00
45.642259,13.822451,230.8,2025-04-11 13:22:44+00:00
45.642245,13.822515,230.8,2025-04-11 13:22:45+00:00
45.642223,13.822588,230.8,2025-04-11 13:22:46+00:00
45.642209,13.822664,230.9,2025-04-11 13:22:47+00:00
45.642195,13.82274,230.9,2025-04-11 13:22:48+00:00
45.642182,13.822814,231.0,2025-04-11 13:22:49+00:00
45.642162,13.822887,231.1,2025-04-11 13:22:50+00:00
45.642142,13.822955,231.3,2025-04-11 13:22:51+00:00
45.642123,13.823041,231.4,2025-04-11 13:22:52+00:00
45.642098,13.823114,231.6,2025-04-11 13:22:53+00:00
45.642071,13.823178,231.7,2025-04-11 13:22:54+00:00
45.642051,13.823247,231.9,2025-04-11 13:22:55+00:00
45.642028,13.823304,232.0,2025-04-11 13:22:56+00:00
